year,gennme,prodnme,state,quarter,totalRXImputed
2017,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,MS,2,20
2017,Codeine Sulfate,CODEINE SULFATE,MS,2,10
2017,Fentanyl,FENTANYL,MS,2,126
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,MS,2,1094
2017,Fentanyl Citrate,FENTANYL CITRATE,MS,2,70
2017,Fentanyl Citrate,FENTORA,MS,2,10
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,MS,2,40
2017,Hydromorphone Hydrochloride,DILAUDID,MS,2,10
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,MS,2,517
2017,Meperidine Hydrochloride,DEMEROL,MS,2,10
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,MS,2,65
2017,Meperidine Hydrochloride,MEPERIDINE HCL,MS,2,220
2017,Methadone Hydrochloride,METHADONE HCL,MS,2,120
2017,Morphine Sulfate,MORPHINE SULFATE,MS,2,1780
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,MS,2,395
2017,Oxycodone Hydrochloride,OXYCODONE HCL,MS,2,2924
2017,Oxycodone Hydrochloride,OXYCONTIN,MS,2,186
2017,Oxymorphone Hydrochloride,OPANA ER,MS,2,92
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,MS,2,120
2017,Tramadol Hydrochloride,TRAMADOL HCL,MS,2,8717
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,MS,3,50
2017,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,ACETAMINOPHEN-CAFFEINE-DIHYDROCODEINE,MS,3,89
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,MS,3,1179
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,MS,3,44149
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,MS,3,118
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,MS,3,10605
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,MS,3,549
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,MS,3,10
2017,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,MS,3,20
2017,Codeine Sulfate,CODEINE SULFATE,MS,3,10
2017,Fentanyl,FENTANYL,MS,3,128
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,MS,3,1053
2017,Fentanyl,SUBSYS,MS,3,10
2017,Fentanyl Citrate,FENTANYL CITRATE,MS,3,40
2017,Fentanyl Citrate,FENTORA,MS,3,10
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,MS,3,40
2017,Hydromorphone Hydrochloride,DILAUDID,MS,3,10
2017,Hydromorphone Hydrochloride,EXALGO,MS,3,10
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,MS,3,472
2017,Meperidine Hydrochloride,DEMEROL,MS,3,10
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,MS,3,91
2017,Meperidine Hydrochloride,MEPERIDINE HCL,MS,3,199
2017,Methadone Hydrochloride,METHADONE HCL,MS,3,115
2017,Morphine Sulfate,MORPHINE SULFATE,MS,3,1807
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,MS,3,439
2017,Oxycodone Hydrochloride,OXAYDO,MS,3,10
2017,Oxycodone Hydrochloride,OXYCODONE HCL,MS,3,2709
2017,Oxycodone Hydrochloride,OXYCONTIN,MS,3,176
2017,Oxymorphone Hydrochloride,OPANA ER,MS,3,82
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,MS,3,160
2017,Tramadol Hydrochloride,TRAMADOL HCL,MS,3,8203
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,MS,4,50
2017,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,ACETAMINOPHEN-CAFFEINE-DIHYDROCODEINE,MS,4,101
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,MS,4,1038
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,MS,4,40231
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN AVPAK,MS,4,10
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,MS,4,87
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,MS,4,9957
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,MS,4,515
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,MS,4,10
2017,Codeine Sulfate,CODEINE SULFATE,MS,4,20
2017,Fentanyl,FENTANYL,MS,4,109
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,MS,4,1041
2017,Fentanyl,SUBSYS,MS,4,20
2017,Fentanyl Citrate,FENTANYL CITRATE,MS,4,20
2017,Fentanyl Citrate,FENTORA,MS,4,10
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,MS,4,30
2017,Hydromorphone Hydrochloride,DILAUDID,MS,4,10
2017,Hydromorphone Hydrochloride,EXALGO,MS,4,20
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,MS,4,439
2017,Meperidine Hydrochloride,DEMEROL,MS,4,10
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,MS,4,82
2017,Meperidine Hydrochloride,MEPERIDINE HCL,MS,4,204
2017,Methadone Hydrochloride,METHADONE HCL,MS,4,71
2017,Morphine Sulfate,MORPHINE SULFATE,MS,4,1825
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,MS,4,516
2017,Oxycodone Hydrochloride,OXYCODONE HCL,MS,4,2675
2017,Oxycodone Hydrochloride,OXYCONTIN,MS,4,154
2017,Oxymorphone Hydrochloride,OPANA ER,MS,4,43
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,MS,4,110
2017,Tramadol Hydrochloride,TRAMADOL HCL,MS,4,7250
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NC,1,247
2017,APAP/Butalbital/Caff/Codeine Phos,FIORICET WITH CODEINE,NC,1,10
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NC,1,2483
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NC,1,102397
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NC,1,261
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NC,1,77936
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NC,1,30
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NC,1,1106
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,NC,1,10
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NC,1,39
2017,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,NC,1,20
2017,Codeine Sulfate,CODEINE SULFATE,NC,1,54
2017,Fentanyl,FENTANYL,NC,1,1070
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NC,1,2547
2017,Fentanyl,SUBSYS,NC,1,60
2017,Fentanyl Citrate,FENTANYL CITRATE,NC,1,8660
2017,Fentanyl Citrate,FENTORA,NC,1,20
2017,Fentanyl Citrate,LAZANDA,NC,1,20
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,NC,1,844
2017,Hydromorphone Hydrochloride,DILAUDID,NC,1,30
2017,Hydromorphone Hydrochloride,EXALGO,NC,1,40
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,NC,1,8364
2017,Levorphanol Tartrate,LEVORPHANOL TARTRATE,NC,1,20
2017,Meperidine Hydrochloride,DEMEROL,NC,1,20
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,NC,1,290
2017,Meperidine Hydrochloride,MEPERIDINE HCL,NC,1,166
2017,Methadone Hydrochloride,METHADONE HCL,NC,1,2663
2017,Methadone Hydrochloride,METHADONE HCL INTENSOL,NC,1,10
2017,Morphine Sulfate,DURAMORPH,NC,1,10
2017,Morphine Sulfate,MORPHINE SULFATE,NC,1,11810
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,NC,1,1101
2017,Oxycodone Hydrochloride,OXYCODONE HCL,NC,1,40533
2017,Oxycodone Hydrochloride,OXYCONTIN,NC,1,7492
2017,Oxymorphone Hydrochloride,OPANA,NC,1,20
2017,Oxymorphone Hydrochloride,OPANA ER,NC,1,2175
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,NC,1,1949
2017,Tramadol Hydrochloride,CONZIP,NC,1,30
2017,Tramadol Hydrochloride,TRAMADOL HCL,NC,1,30494
2017,Tramadol Hydrochloride,ULTRAM,NC,1,10
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NC,2,210
2017,APAP/Butalbital/Caff/Codeine Phos,FIORICET WITH CODEINE,NC,2,10
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NC,2,2020
2017,Acetaminophen/Codeine Phosphate,TYLENOL WITH CODEINE NO. 4,NC,2,10
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NC,2,64502
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NC,2,195
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NC,2,52856
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NC,2,20
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NC,2,801
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,NC,2,10
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NC,2,36
2017,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,NC,2,20
2017,Codeine Sulfate,CODEINE SULFATE,NC,2,30
2017,Fentanyl,FENTANYL,NC,2,818
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NC,2,1998
2017,Fentanyl,SUBSYS,NC,2,40
2017,Fentanyl Citrate,FENTANYL CITRATE,NC,2,6470
2017,Fentanyl Citrate,FENTANYL CITRATE NOVAPLUS,NC,2,10
2017,Fentanyl Citrate,FENTORA,NC,2,20
2017,Fentanyl Citrate,LAZANDA,NC,2,10
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,NC,2,705
2017,Hydromorphone Hydrochloride,DILAUDID,NC,2,30
2017,Hydromorphone Hydrochloride,EXALGO,NC,2,20
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,NC,2,6223
2017,Levorphanol Tartrate,LEVORPHANOL TARTRATE,NC,2,10
2017,Meperidine Hydrochloride,DEMEROL,NC,2,20
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,NC,2,260
2017,Meperidine Hydrochloride,MEPERIDINE HCL,NC,2,166
2017,Methadone Hydrochloride,METHADONE HCL,NC,2,2134
2017,Methadone Hydrochloride,METHADONE HCL INTENSOL,NC,2,10
2017,Methadone Hydrochloride,METHADOSE,NC,2,10
2017,Morphine Sulfate,ARYMO ER,NC,2,10
2017,Morphine Sulfate,DURAMORPH,NC,2,20
2017,Morphine Sulfate,MORPHINE SULFATE,NC,2,9623
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,NC,2,946
2017,Oxycodone Hydrochloride,OXAYDO,NC,2,20
2017,Oxycodone Hydrochloride,OXYCODONE HCL,NC,2,33064
2017,Oxycodone Hydrochloride,OXYCONTIN,NC,2,6134
2017,Oxymorphone Hydrochloride,OPANA,NC,2,20
2017,Oxymorphone Hydrochloride,OPANA ER,NC,2,1549
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,NC,2,1557
2017,Tramadol Hydrochloride,CONZIP,NC,2,30
2017,Tramadol Hydrochloride,TRAMADOL HCL,NC,2,24586
2017,Tramadol Hydrochloride,ULTRAM,NC,2,10
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NC,3,196
2017,APAP/Butalbital/Caff/Codeine Phos,FIORICET WITH CODEINE,NC,3,10
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NC,3,2029
2017,Acetaminophen/Codeine Phosphate,TYLENOL WITH CODEINE NO. 3,NC,3,10
2017,Acetaminophen/Codeine Phosphate,TYLENOL WITH CODEINE NO. 4,NC,3,10
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NC,3,66690
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NC,3,182
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NC,3,55472
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NC,3,30
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NC,3,858
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,NC,3,10
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NC,3,40
2017,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,NC,3,10
2017,Codeine Sulfate,CODEINE SULFATE,NC,3,40
2017,Fentanyl,FENTANYL,NC,3,868
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NC,3,1974
2017,Fentanyl,SUBSYS,NC,3,60
2017,Fentanyl Citrate,FENTANYL CITRATE,NC,3,6905
2017,Fentanyl Citrate,FENTANYL CITRATE NOVAPLUS,NC,3,88
2017,Fentanyl Citrate,FENTORA,NC,3,20
2017,Fentanyl Citrate,LAZANDA,NC,3,10
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,NC,3,673
2017,Hydromorphone Hydrochloride,DILAUDID,NC,3,50
2017,Hydromorphone Hydrochloride,EXALGO,NC,3,40
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,NC,3,7460
2017,Levorphanol Tartrate,LEVORPHANOL TARTRATE,NC,3,166
2017,Meperidine Hydrochloride,DEMEROL,NC,3,20
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,NC,3,250
2017,Meperidine Hydrochloride,MEPERIDINE HCL,NC,3,141
2017,Methadone Hydrochloride,METHADONE HCL,NC,3,2003
2017,Methadone Hydrochloride,METHADONE HCL INTENSOL,NC,3,10
2017,Methadone Hydrochloride,METHADOSE,NC,3,10
2017,Morphine Sulfate,ARYMO ER,NC,3,20
2017,Morphine Sulfate,DURAMORPH,NC,3,10
2017,Morphine Sulfate,MORPHINE SULFATE,NC,3,11166
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,NC,3,1133
2017,Oxycodone Hydrochloride,OXAYDO,NC,3,20
2017,Oxycodone Hydrochloride,OXYCODONE HCL,NC,3,35050
2017,Oxycodone Hydrochloride,OXYCONTIN,NC,3,6787
2017,Oxymorphone Hydrochloride,OPANA,NC,3,20
2017,Oxymorphone Hydrochloride,OPANA ER,NC,3,1007
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,NC,3,1403
2017,Tramadol Hydrochloride,CONZIP,NC,3,20
2017,Tramadol Hydrochloride,TRAMADOL HCL,NC,3,27212
2017,Tramadol Hydrochloride,ULTRAM,NC,3,10
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NC,4,122
2017,APAP/Butalbital/Caff/Codeine Phos,FIORICET WITH CODEINE,NC,4,10
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NC,4,1685
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NC,4,52695
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NC,4,90
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NC,4,44432
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NC,4,30
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NC,4,817
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,NC,4,10
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NC,4,20
2017,Codeine Sulfate,CODEINE SULFATE,NC,4,10
2017,Fentanyl,FENTANYL,NC,4,716
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NC,4,1733
2017,Fentanyl,SUBSYS,NC,4,40
2017,Fentanyl Citrate,FENTANYL CITRATE,NC,4,6926
2017,Fentanyl Citrate,FENTANYL CITRATE NOVAPLUS,NC,4,96
2017,Fentanyl Citrate,LAZANDA,NC,4,10
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,NC,4,509
2017,Hydromorphone Hydrochloride,DILAUDID,NC,4,30
2017,Hydromorphone Hydrochloride,EXALGO,NC,4,40
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,NC,4,6663
2017,Hydromorphone Hydrochloride,SIMPLIST DILAUDID,NC,4,166
2017,Levorphanol Tartrate,LEVORPHANOL TARTRATE,NC,4,189
2017,Meperidine Hydrochloride,DEMEROL,NC,4,10
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,NC,4,202
2017,Meperidine Hydrochloride,MEPERIDINE HCL,NC,4,56
2017,Methadone Hydrochloride,DOLOPHINE HCL,NC,4,10
2017,Methadone Hydrochloride,METHADONE HCL,NC,4,1616
2017,Methadone Hydrochloride,METHADONE HCL INTENSOL,NC,4,10
2017,Methadone Hydrochloride,METHADOSE,NC,4,20
2017,Morphine Sulfate,ARYMO ER,NC,4,20
2017,Morphine Sulfate,DURAMORPH,NC,4,20
2017,Morphine Sulfate,MORPHINE SULFATE,NC,4,10408
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,NC,4,899
2017,Oxycodone Hydrochloride,OXAYDO,NC,4,20
2017,Oxycodone Hydrochloride,OXYCODONE HCL,NC,4,28504
2017,Oxycodone Hydrochloride,OXYCONTIN,NC,4,5930
2017,Oxymorphone Hydrochloride,OPANA,NC,4,10
2017,Oxymorphone Hydrochloride,OPANA ER,NC,4,85
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,NC,4,1063
2017,Tramadol Hydrochloride,CONZIP,NC,4,10
2017,Tramadol Hydrochloride,TRAMADOL HCL,NC,4,21977
2017,Tramadol Hydrochloride,ULTRAM,NC,4,10
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NH,1,43
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NH,1,90
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NH,1,2218
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NH,1,30
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NH,1,1947
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NH,1,30
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NH,1,50
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NH,1,30
2017,Codeine Sulfate,CODEINE SULFATE,NH,1,30
2017,Fentanyl,FENTANYL,NH,1,141
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NH,1,244
2017,Fentanyl Citrate,FENTANYL CITRATE,NH,1,1698
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,NH,1,60
2017,Hydromorphone Hydrochloride,DILAUDID,NH,1,20
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,NH,1,1737
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,NH,1,74
2017,Meperidine Hydrochloride,MEPERIDINE HCL,NH,1,40
2017,Methadone Hydrochloride,METHADONE HCL,NH,1,376
2017,Methadone Hydrochloride,METHADONE HCL INTENSOL,NH,1,20
2017,Methadone Hydrochloride,METHADOSE,NH,1,20
2017,Morphine Sulfate,MORPHINE SULFATE,NH,1,2018
2017,Oxycodone Hydrochloride,OXYCODONE HCL,NH,1,3676
2017,Oxycodone Hydrochloride,OXYCONTIN,NH,1,411
2017,Oxymorphone Hydrochloride,OPANA ER,NH,1,40
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,NH,1,102
2017,Tramadol Hydrochloride,TRAMADOL HCL,NH,1,1860
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NH,2,57
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NH,2,68
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NH,2,2313
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NH,2,40
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NH,2,1909
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NH,2,40
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NH,2,50
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,NH,2,20
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NH,2,20
2017,Codeine Sulfate,CODEINE SULFATE,NH,2,40
2017,Fentanyl,FENTANYL,NH,2,143
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NH,2,289
2017,Fentanyl Citrate,FENTANYL CITRATE,NH,2,1895
2017,Fentanyl Citrate,FENTANYL CITRATE NOVAPLUS,NH,2,20
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,NH,2,40
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,NH,2,1566
2017,Hydromorphone Hydrochloride,SIMPLIST DILAUDID,NH,2,10
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,NH,2,75
2017,Meperidine Hydrochloride,MEPERIDINE HCL,NH,2,50
2017,Methadone Hydrochloride,DISKETS DISPERSIBLE,NH,2,10
2017,Methadone Hydrochloride,METHADONE HCL,NH,2,368
2017,Methadone Hydrochloride,METHADONE HCL INTENSOL,NH,2,10
2017,Methadone Hydrochloride,METHADOSE,NH,2,20
2017,Morphine Sulfate,MORPHINE SULFATE,NH,2,1882
2017,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,NH,2,10
2017,Oxycodone Hydrochloride,OXYCODONE HCL,NH,2,3801
2017,Oxycodone Hydrochloride,OXYCONTIN,NH,2,394
2017,Oxymorphone Hydrochloride,OPANA ER,NH,2,60
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,NH,2,140
2017,Tramadol Hydrochloride,TRAMADOL HCL,NH,2,1809
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NH,3,44
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NH,3,68
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NH,3,2192
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NH,3,30
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NH,3,1633
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NH,3,30
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NH,3,70
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NH,3,20
2017,Codeine Sulfate,CODEINE SULFATE,NH,3,20
2017,Fentanyl,FENTANYL,NH,3,146
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NH,3,300
2017,Fentanyl Citrate,FENTANYL CITRATE,NH,3,1883
2017,Fentanyl Citrate,FENTANYL CITRATE NOVAPLUS,NH,3,25
2017,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,NH,3,40
2017,Hydromorphone Hydrochloride,DILAUDID,NH,3,10
2017,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,NH,3,1572
2017,Hydromorphone Hydrochloride,SIMPLIST DILAUDID,NH,3,73
2017,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,NH,3,81
2017,Meperidine Hydrochloride,MEPERIDINE HCL,NH,3,40
2017,Methadone Hydrochloride,METHADONE HCL,NH,3,367
2017,Methadone Hydrochloride,METHADOSE,NH,3,15
2017,Morphine Sulfate,MORPHINE SULFATE,NH,3,1843
2017,Oxycodone Hydrochloride,OXAYDO,NH,3,20
2017,Oxycodone Hydrochloride,OXYCODONE HCL,NH,3,3679
2017,Oxycodone Hydrochloride,OXYCONTIN,NH,3,351
2017,Oxymorphone Hydrochloride,OPANA ER,NH,3,20
2017,Oxymorphone Hydrochloride,OXYMORPHONE HCL,NH,3,110
2017,Tramadol Hydrochloride,TRAMADOL HCL,NH,3,1720
2017,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,NH,4,61
2017,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,NH,4,73
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,NH,4,2014
2017,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN AVPAK,NH,4,20
2017,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,NH,4,30
2017,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,NH,4,1549
2017,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,NH,4,20
2017,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,NH,4,40
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,NH,4,10
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,NH,4,30
2017,Codeine Sulfate,CODEINE SULFATE,NH,4,10
2017,Fentanyl,FENTANYL,NH,4,147
2017,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,NH,4,269
